timestamp, bid_price, bid_size, bid_exchange, ask_price, ask_size, ask_exchange, trade_price, trade_size, trade_exchange, volume, notional_volume, vwap, nbb_agg_size, nbb_no_of_exchange, nbo_agg_size, nbo_no_of_exchange, is_odd_lot, is_hidden_order, is_mid_order, is_buy_order, is_sell_order, is_trade_through 
1635363184768, 88.87, 100, EDGA, 89.11, 200, XNAS, 88.99, 10, IEXG, 319657, 2.88358e+07, 90.2086, 100, 1, 400, 3, 1, 0, 1, 0, 0, 0
1635363202684, 88.87, 100, XNAS, 89.04, 100, XNYS, 88.955, 1, XADF, 319658, 2.88359e+07, 90.2086, 200, 2, 100, 1, 1, 1, 1, 0, 0, 0
1635363204079, 88.87, 100, XNAS, 89.11, 100, EPRL, 89.04, 5, XNYS, 319663, 2.88363e+07, 90.2085, 200, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635363204079, 88.87, 100, XNAS, 89.11, 100, EPRL, 89.04, 3, XNYS, 319666, 2.88366e+07, 90.2085, 200, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635363204079, 88.87, 100, XNAS, 89.11, 100, EPRL, 89.04, 2, XNYS, 319668, 2.88368e+07, 90.2085, 200, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635363204079, 88.88, 200, XCHI, 89.11, 100, EPRL, 89.04, 90, XNYS, 319758, 2.88448e+07, 90.2082, 200, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635363204120, 88.88, 100, EPRL, 89.12, 100, EDGA, 88.9034, 94, XADF, 319852, 2.88531e+07, 90.2078, 100, 1, 100, 1, 1, 1, 0, 0, 1, 0
1635363209603, 89, 200, XNAS, 89.12, 100, EDGA, 89.11, 100, EDGA, 319952, 2.88621e+07, 90.2075, 200, 1, 100, 1, 0, 1, 0, 1, 0, 0
1635363224373, 89, 200, XNAS, 89.11, 100, XNAS, 89, 9, XADF, 319985, 2.8865e+07, 90.2073, 200, 1, 100, 1, 1, 1, 0, 0, 1, 0
1635363224378, 89, 200, XNAS, 89.11, 100, XNAS, 89, 100, XADF, 320085, 2.88739e+07, 90.207, 200, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635363230759, 89, 100, XNAS, 89.11, 100, XNAS, 89.03, 100, XNAS, 320185, 2.88828e+07, 90.2066, 100, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635363230759, 88.94, 100, ARCX, 89.11, 100, XNAS, 89, 4, XNAS, 320189, 2.88832e+07, 90.2066, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635363230759, 88.94, 100, ARCX, 89.11, 100, XNAS, 89, 100, XNAS, 320289, 2.88921e+07, 90.2062, 100, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635363230759, 88.94, 100, ARCX, 89.11, 100, XNAS, 89, 1, XNAS, 320290, 2.88921e+07, 90.2062, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635363230759, 88.94, 100, ARCX, 89.11, 100, XNAS, 89, 1, XNAS, 320291, 2.88922e+07, 90.2062, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635363230759, 88.94, 100, ARCX, 89.11, 100, XNAS, 89, 94, XNAS, 320385, 2.89006e+07, 90.2058, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635363230759, 88.94, 100, ARCX, 89.11, 100, XNAS, 89, 6, XNAS, 320391, 2.89011e+07, 90.2058, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635363230759, 88.94, 100, ARCX, 89.11, 100, XNAS, 89, 21, XNAS, 320412, 2.8903e+07, 90.2057, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635363230759, 88.94, 100, ARCX, 89.1, 100, XNAS, 89.02, 1, EDGX, 320413, 2.89031e+07, 90.2057, 100, 1, 100, 1, 1, 0, 1, 0, 0, 0
1635363230759, 88.94, 100, ARCX, 89.1, 100, XNAS, 89, 1, BATS, 320414, 2.89032e+07, 90.2057, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635363230759, 88.94, 100, ARCX, 89.1, 100, XNAS, 89.01, 100, EDGA, 320514, 2.89121e+07, 90.2054, 100, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635363230759, 88.94, 100, ARCX, 89.1, 100, XNAS, 89, 1, EDGX, 320515, 2.89122e+07, 90.2054, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635363230759, 88.94, 100, ARCX, 89.1, 100, XNAS, 89.01, 100, ARCX, 320615, 2.89211e+07, 90.205, 100, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635363230759, 88.94, 100, ARCX, 89.1, 100, XNAS, 89, 1, ARCX, 320616, 2.89212e+07, 90.205, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635363230759, 88.94, 100, ARCX, 89.1, 100, XNAS, 89, 1, ARCX, 320617, 2.89213e+07, 90.205, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635363230759, 88.94, 100, ARCX, 89.1, 100, XNAS, 89.005, 100, XADF, 320717, 2.89302e+07, 90.2046, 100, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635363230759, 88.94, 100, ARCX, 89.1, 100, XNAS, 89.01, 100, IEXG, 320817, 2.89391e+07, 90.2042, 100, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635363230760, 88.94, 100, ARCX, 89.1, 100, XNAS, 89, 2, IEXG, 320819, 2.89392e+07, 90.2042, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635363230760, 88.94, 100, ARCX, 89.1, 100, XNAS, 89, 2, IEXG, 320821, 2.89394e+07, 90.2042, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635363230760, 88.94, 100, ARCX, 89.1, 100, XNAS, 89.02, 76, XADF, 320897, 2.89462e+07, 90.2039, 100, 1, 100, 1, 1, 1, 1, 0, 0, 0
1635363230760, 88.83, 100, XNYS, 89.06, 100, IEXG, 88.94, 100, ARCX, 320997, 2.89551e+07, 90.2035, 100, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635363230760, 88.78, 100, XNYS, 89.06, 100, IEXG, 89.03, 100, XADF, 321097, 2.8964e+07, 90.2032, 100, 1, 100, 1, 0, 1, 0, 1, 0, 0
